2.090400E-02	1.78433E03	3.10125E01 
2.146200E-02	1.78936E03	3.10125E01 
2.201900E-02	1.74719E03	3.10125E01 
2.257700E-02	1.75778E03	3.10125E01 
2.313400E-02	1.72229E03	3.10125E01 
2.369200E-02	1.70339E03	3.10125E01 
2.424900E-02	1.71610E03	3.10125E01 
2.480700E-02	1.68699E03	3.10125E01 
2.536400E-02	1.66583E03	3.10125E01 
2.592100E-02	1.62831E03	3.10125E01 
2.647900E-02	1.62252E03	3.10125E01 
2.703600E-02	1.60532E03	3.10125E01 
2.759400E-02	1.55018E03	3.10125E01 
2.815100E-02	1.56565E03	3.10125E01 
2.870900E-02	1.54990E03	3.10125E01 
2.926600E-02	1.54654E03	3.10125E01 
2.982400E-02	1.49079E03	3.10125E01 
3.038100E-02	1.48928E03	3.10125E01 
3.093800E-02	1.49243E03	3.10125E01 
3.149600E-02	1.47650E03	3.10125E01 
3.205300E-02	1.43279E03	3.10125E01 
3.261100E-02	1.40470E03	3.10125E01 
3.316800E-02	1.39376E03	3.10125E01 
3.372600E-02	1.36802E03	3.10125E01 
3.428300E-02	1.35111E03	3.10125E01 
3.484100E-02	1.33497E03	3.10125E01 
3.539800E-02	1.33215E03	3.10125E01 
3.595500E-02	1.30484E03	3.10125E01 
3.651300E-02	1.28254E03	3.10125E01 
3.707000E-02	1.26563E03	3.10125E01 
3.762800E-02	1.23031E03	3.10125E01 
3.818500E-02	1.22311E03	3.10125E01 
3.874300E-02	1.19435E03	3.10125E01 
3.930000E-02	1.17824E03	3.10125E01 
3.985800E-02	1.17216E03	3.10125E01 
4.041500E-02	1.13219E03	3.10125E01 
4.097300E-02	1.11464E03	3.10125E01 
4.153000E-02	1.11091E03	3.10125E01 
4.208700E-02	1.09389E03	3.10125E01 
4.264500E-02	1.06628E03	3.10125E01 
4.320200E-02	1.06095E03	3.10125E01 
4.376000E-02	1.04562E03	1.99585E00 
4.431700E-02	1.01577E03	1.99585E00 
4.487500E-02	1.00999E03	1.99585E00 
4.543200E-02	9.89829E02	1.99585E00 
4.599000E-02	9.72916E02	1.99585E00 
4.654700E-02	9.44739E02	1.99585E00 
4.710400E-02	9.36174E02	1.99585E00 
4.766200E-02	9.18703E02	1.99585E00 
4.821900E-02	9.00648E02	1.99585E00 
4.877700E-02	8.91220E02	1.99585E00 
4.933400E-02	8.62270E02	1.99585E00 
4.989200E-02	8.56422E02	1.99585E00 
5.044900E-02	8.32299E02	1.99585E00 
5.100700E-02	8.14402E02	1.99585E00 
5.156400E-02	7.99285E02	1.99585E00 
5.212100E-02	7.81536E02	1.99585E00 
5.267900E-02	7.69893E02	1.99585E00 
5.323600E-02	7.54283E02	1.99585E00 
5.379400E-02	7.33174E02	1.99585E00 
5.435100E-02	7.13217E02	1.99585E00 
5.490900E-02	7.09208E02	1.99585E00 
5.546600E-02	6.89500E02	1.99585E00 
5.602400E-02	6.76493E02	1.99585E00 
5.658100E-02	6.61954E02	1.99585E00 
5.713800E-02	6.50203E02	1.99585E00 
5.769600E-02	6.39165E02	1.99585E00 
5.825300E-02	6.23104E02	1.99585E00 
5.881100E-02	6.06796E02	1.99585E00 
5.936800E-02	5.94906E02	1.99585E00 
5.992600E-02	5.81481E02	1.99585E00 
6.048300E-02	5.71234E02	1.99585E00 
6.104100E-02	5.58848E02	1.99585E00 
6.159800E-02	5.46819E02	1.99585E00 
6.215500E-02	5.36623E02	1.99585E00 
6.271300E-02	5.25650E02	1.99585E00 
6.327000E-02	5.14938E02	1.99585E00 
6.382800E-02	5.02009E02	1.99585E00 
6.438500E-02	4.96005E02	1.99585E00 
6.494300E-02	4.80694E02	1.99585E00 
6.550000E-02	4.71093E02	1.99585E00 
6.605700E-02	4.56178E02	1.99585E00 
6.661500E-02	4.48583E02	1.99585E00 
6.717200E-02	4.37454E02	1.99585E00 
6.773000E-02	4.29941E02	1.99585E00 
6.828700E-02	4.23139E02	1.99585E00 
6.884500E-02	4.12574E02	1.99585E00 
6.940200E-02	4.02683E02	1.99585E00 
6.996000E-02	3.96779E02	1.99585E00 
7.051700E-02	3.83925E02	1.99585E00 
7.107400E-02	3.75597E02	1.99585E00 
7.163200E-02	3.69690E02	1.99585E00 
7.218900E-02	3.59369E02	1.99585E00 
7.274700E-02	3.52579E02	1.99585E00 
7.330400E-02	3.46826E02	1.99585E00 
7.386200E-02	3.38205E02	1.99585E00 
7.441900E-02	3.31841E02	1.99585E00 
7.497700E-02	3.22939E02	1.99585E00 
7.553400E-02	3.15125E02	1.99585E00 
7.609100E-02	3.11355E02	1.99585E00 
7.664900E-02	2.98561E02	1.99585E00 
7.720600E-02	2.95777E02	1.99585E00 
7.776400E-02	2.87664E02	1.99585E00 
7.832100E-02	2.84222E02	1.99585E00 
7.887900E-02	2.76042E02	1.99585E00 
7.943600E-02	2.69233E02	1.99585E00 
7.999300E-02	2.63117E02	1.99585E00 
8.055100E-02	2.56463E02	1.99585E00 
8.110800E-02	2.52960E02	1.99585E00 
8.166600E-02	2.46014E02	1.99585E00 
8.222300E-02	2.42674E02	1.99585E00 
8.278100E-02	2.35174E02	1.99585E00 
8.333800E-02	2.34587E02	1.99585E00 
8.389500E-02	2.24465E02	1.99585E00 
8.445300E-02	2.22133E02	1.99585E00 
8.501000E-02	2.17593E02	1.99585E00 
8.556800E-02	2.13712E02	1.99585E00 
8.612500E-02	2.08137E02	1.99585E00 
8.668300E-02	2.02999E02	1.99585E00 
8.724000E-02	1.99890E02	1.99585E00 
8.779800E-02	1.95984E02	1.99585E00 
8.835500E-02	1.91546E02	1.99585E00 
8.891200E-02	1.87787E02	1.99585E00 
8.947000E-02	1.81434E02	1.99585E00 
9.002700E-02	1.78848E02	1.99585E00 
9.058500E-02	1.72945E02	1.99585E00 
9.114200E-02	1.71692E02	1.99585E00 
9.170000E-02	1.68695E02	1.99585E00 
9.225700E-02	1.65661E02	1.99585E00 
9.281400E-02	1.62638E02	1.99585E00 
9.337200E-02	1.57455E02	1.99585E00 
9.392900E-02	1.52486E02	1.99585E00 
9.448700E-02	1.52449E02	1.99585E00 
9.504400E-02	1.48667E02	1.99585E00 
9.560200E-02	1.45730E02	1.99585E00 
9.615900E-02	1.41726E02	1.99585E00 
9.671600E-02	1.41269E02	1.99585E00 
9.727400E-02	1.38508E02	1.99585E00 
9.783100E-02	1.34292E02	1.99585E00 
9.838900E-02	1.33662E02	1.99585E00 
9.894600E-02	1.29718E02	1.99585E00 
9.950400E-02	1.26029E02	1.99585E00 
1.000610E-01	1.24049E02	1.99585E00 
